# duration_ms: 36301
# ingress_avg: 28.780
# throughput_avg: 28.780
# capacity_avg: 37.116
# utilization: 77.541
seconds,ingress,throughput,capacity
15.75,0.0,4.9968,4.8128
15.76,0.0,4.9968,4.8128
15.77,0.0,4.9968,4.8128
15.78,0.0,4.164,4.8128
15.79,0.0,4.9968,4.8128
15.8,0.0,4.9968,4.8128
15.81,0.0,5.8296,6.016
15.82,0.0,4.9968,4.8128
15.83,0.0,4.9968,4.8128
15.84,0.0,4.164,4.8128
15.85,0.0,4.9968,4.8128
15.86,0.0,4.164,3.6096
15.87,0.0,4.164,4.8128
15.88,0.0,4.9968,4.8128
15.89,0.0,4.9968,4.8128
15.9,0.0,3.3312,3.6096
15.91,0.0,4.164,3.6096
15.92,0.0,4.164,4.8128
15.93,0.0,4.164,3.6096
15.94,0.0,4.164,4.8128
15.95,0.0,4.9968,4.8128
15.96,0.0,4.9968,4.8128
15.97,0.0,4.9968,4.8128
15.98,0.0,4.9968,4.8128
15.99,0.0,4.164,4.8128
16.0,0.0,42.4728,42.112
16.01,0.0,49.1352,49.3312
16.02,0.0,41.24,40.9088
16.03,0.0,34.9776,34.8928
16.04,0.0,49.1352,49.3312
16.05,0.0,50.8008,50.5344
16.06,0.0,74.1192,74.5984
16.07,0.0,49.1352,49.3312
16.08,0.0,49.968,49.3312
16.09,0.0,47.4696,48.128
16.1,0.0,49.5672,49.3312
16.11,0.0,37.476,49.3312
16.12,0.8328,0.8328,49.3312
16.13,0.8328,0.8328,49.3312
16.14,0.8328,0.8328,58.9568
16.15,0.8328,0.8328,66.176
16.16,0.8328,0.8328,79.4112
16.17,24.984,0.0,77.0048
16.18,248.1744,77.4504,78.208
16.19,256.9352,64.9584,64.9728
16.2,258.168,71.6208,70.9888
16.21,246.108,69.1224,69.7856
16.22,65.7912,69.9552,69.7856
16.23,70.788,71.2208,70.9888
16.24,76.6176,73.2864,73.3952
16.25,76.2176,74.952,74.5984
16.26,71.6208,75.7848,75.8016
16.27,22.4856,78.2832,78.208
16.28,22.4856,67.4568,67.3792
16.29,177.3864,69.1224,69.7856
16.3,63.2928,71.22,70.9888
16.31,80.3808,69.9552,69.7856
16.32,65.7912,69.9552,69.7856
16.33,79.9488,73.2864,73.3952
16.34,74.952,73.2864,73.3952
16.35,71.6208,74.1192,74.5984
16.36,74.1192,77.0504,77.0048
16.37,77.0504,69.9552,69.7856
16.38,69.9552,70.788,70.9888
16.39,76.6176,69.9552,69.7856
16.4,64.1256,70.788,70.9888
16.41,80.7816,67.4568,67.3792
16.42,66.624,73.7184,73.3952
16.43,64.5576,74.952,74.5984
16.44,85.7784,75.7848,75.8016
16.45,74.1192,78.2832,78.208
16.46,73.2864,70.788,70.9888
16.47,78.2832,70.788,70.9888
16.48,73.2864,69.5552,69.7856
16.49,67.8896,69.9552,69.7856
16.5,73.2864,66.624,66.176
16.51,69.1224,73.2864,73.3952
16.52,69.9552,73.2864,73.3952
16.53,69.9552,74.1192,74.5984
16.54,79.9488,77.0496,77.0048
16.55,74.5512,73.2864,73.3952
16.56,73.2864,71.6208,70.9888
16.57,79.116,69.1224,69.7856
16.58,68.2896,71.6208,70.9888
16.59,81.6144,64.9584,64.9728
16.6,64.9584,72.0536,72.192
16.61,72.0536,73.2864,73.3952
16.62,74.952,74.952,74.5984
16.63,71.6208,79.116,79.4112
16.64,69.9552,74.952,74.5984
16.65,74.952,71.6208,72.192
16.66,71.6208,70.3872,69.7856
16.67,74.5512,69.1224,69.7856
16.68,79.116,64.9584,64.9728
16.69,71.6208,71.6208,70.9888
16.7,54.9648,73.2864,73.3952
16.71,78.2832,74.1192,74.5984
16.72,47.4696,77.0504,77.0048
16.73,79.9488,73.2864,73.3952
16.74,82.88,74.952,74.5984
16.75,62.46,69.9552,69.7856
16.76,80.7816,69.9552,69.7856
16.77,82.4472,64.9584,64.9728
16.78,70.788,70.788,70.9888
16.79,65.7912,70.3872,70.9888
16.8,78.7152,74.952,74.5984
16.81,64.9584,78.2832,78.208
16.82,67.4568,73.2864,73.3952
16.83,69.1224,73.2864,73.3952
16.84,59.9616,72.0536,72.192
16.85,83.28,69.9552,69.7856
16.86,62.8928,64.9584,64.9728
16.87,64.1256,70.788,70.9888
16.88,80.7816,69.9552,69.7856
16.89,65.7912,74.952,74.5984
16.9,74.1192,76.6176,77.0048
16.91,80.7816,73.7184,73.3952
16.92,60.3936,73.2864,73.3952
16.93,77.4504,74.952,74.5984
16.94,54.9648,68.2896,68.5824
16.95,78.2832,65.7912,66.176
16.96,55.7976,69.9552,69.7856
16.97,71.6208,71.2208,70.9888
16.98,77.0504,72.4536,72.192
16.99,74.1192,78.2832,78.208
17.0,77.4504,8.328,8.4224
17.01,17.4888,4.164,4.8128
17.02,4.9968,4.9968,4.8128
17.03,4.9968,5.8296,6.016
17.04,5.8296,4.9968,4.8128
17.05,4.9968,4.9968,4.8128
17.06,4.9968,4.9968,4.8128
17.07,4.164,4.9968,4.8128
17.08,4.9968,4.164,4.8128
17.09,4.9968,4.9968,4.8128
17.1,4.9968,4.9968,4.8128
17.11,4.164,4.9968,4.8128
17.12,4.9968,4.164,4.8128
17.13,4.9968,4.9968,4.8128
17.14,5.8296,4.164,3.6096
17.15,4.164,3.3312,3.6096
17.16,3.3312,3.3312,3.6096
17.17,3.3312,4.9968,4.8128
17.18,4.164,3.3312,3.6096
17.19,4.164,4.9968,4.8128
17.2,4.9968,5.8296,6.016
17.21,4.9968,4.164,3.6096
17.22,3.3312,4.164,4.8128
17.23,5.8296,4.164,3.6096
17.24,4.164,4.9968,4.8128
17.25,4.9968,3.3312,3.6096
17.26,3.3312,4.9968,4.8128
17.27,4.9968,5.8296,6.016
17.28,5.8296,4.9968,4.8128
17.29,4.9968,4.164,4.8128
17.3,3.3312,4.164,3.6096
17.31,4.9968,3.3312,3.6096
17.32,4.9968,4.9968,4.8128
17.33,4.164,4.9968,4.8128
17.34,4.9968,4.164,4.8128
17.35,4.9968,6.6624,6.016
17.36,4.9968,3.3312,3.6096
17.37,3.3312,4.9968,4.8128
17.38,4.9968,4.9968,4.8128
17.39,4.9968,4.164,4.8128
17.4,4.164,4.164,3.6096
17.41,4.164,4.164,4.8128
17.42,5.8296,4.9968,4.8128
17.43,4.9968,4.164,3.6096
17.44,3.3312,3.3312,3.6096
17.45,3.3312,4.9968,4.8128
17.46,4.9968,4.164,4.8128
17.47,0.0,4.164,3.6096
17.48,0.0,5.8296,6.016
17.49,0.0,4.9968,4.8128
17.5,0.0,4.9968,4.8128
17.51,0.0,3.3312,3.6096
17.52,0.0,6.2616,6.016
17.53,0.0,4.164,4.8128
17.54,0.0,4.164,3.6096
17.55,0.0,4.9968,4.8128
17.56,0.0,4.164,4.8128
17.57,0.0,4.9968,4.8128
17.58,0.0,4.9968,4.8128
17.59,0.0,3.3312,3.6096
17.6,0.0,4.9968,4.8128
17.61,0.0,3.3312,3.6096
17.62,0.0,4.164,3.6096
17.63,0.0,4.164,4.8128
17.64,0.0,4.9968,4.8128
17.65,0.0,4.164,3.6096
17.66,0.0,5.8296,6.016
17.67,0.0,5.8296,6.016
17.68,0.0,4.9968,4.8128
17.69,0.0,4.9968,4.8128
17.7,0.0,4.164,4.8128
17.71,0.0,4.9968,4.8128
17.72,0.0,4.9968,4.8128
17.73,0.0,4.9968,4.8128
17.74,0.0,4.164,4.8128
17.75,0.0,4.9968,4.8128
17.76,0.0,4.9968,4.8128
17.77,0.0,4.9968,4.8128
17.78,0.0,4.9968,4.8128
17.79,0.0,4.164,4.8128
17.8,0.0,4.9968,4.8128
17.81,0.0,4.9968,4.8128
17.82,0.0,4.9968,4.8128
17.83,0.0,4.164,4.8128
17.84,0.0,6.6624,6.016
17.85,0.0,4.164,4.8128
17.86,0.0,4.9968,4.8128
17.87,0.0,4.9968,4.8128
17.88,0.0,4.9968,4.8128
17.89,0.0,4.9968,4.8128
17.9,0.0,4.164,4.8128
17.91,0.0,4.164,3.6096
17.92,0.0,4.164,4.8128
17.93,0.0,4.9968,4.8128
17.94,0.0,4.164,3.6096
17.95,0.0,4.164,4.8128
17.96,0.0,4.9968,4.8128
17.97,0.0,4.9968,4.8128
17.98,0.0,4.9968,4.8128
17.99,0.0,4.164,4.8128
18.0,0.0,44.9712,44.5184
18.01,0.0,50.8008,50.5344
18.02,0.0,49.968,50.5344
18.03,0.0,49.968,49.3312
18.04,0.0,47.9024,48.128
18.05,0.0,24.984,25.2672
18.06,0.0,50.8008,50.5344
18.07,0.0,74.1192,74.5984
18.08,0.0,49.968,49.3312
18.09,0.0,49.1352,49.3312
18.1,0.0,50.8008,50.5344
18.11,0.0,35.8104,49.3312
18.12,0.8328,0.8328,49.3312
18.13,0.8328,0.8328,49.3312
18.14,0.8328,0.8328,64.9728
18.15,0.8328,0.8328,70.9888
18.16,0.8328,0.8328,68.5824
18.17,141.576,39.1416,68.5824
18.18,150.7368,74.952,74.5984
18.19,141.176,73.2864,73.3952
18.2,134.9136,73.2864,73.3952
18.21,120.756,79.116,79.4112
18.22,126.5856,72.4536,72.192
18.23,138.6768,69.5552,69.7856
18.24,129.084,71.6208,70.9888
18.25,129.9168,69.1224,69.7856
18.26,148.6712,67.4568,67.3792
18.27,140.7432,73.2864,73.3952
18.28,119.0904,74.952,74.5984
18.29,60.7944,74.5512,74.5984
18.3,73.7184,78.2832,78.208
18.31,78.2832,73.2864,73.3952
18.32,73.2864,69.9552,69.7856
18.33,77.4504,69.9552,69.7856
18.34,75.7848,69.5552,69.7856
18.35,68.7224,65.7912,66.176
18.36,70.788,74.952,74.5984
18.37,70.788,73.2864,73.3952
18.38,72.4536,73.2864,73.3952
18.39,62.46,79.9488,79.4112
18.4,82.4472,75.7848,75.8016
18.41,74.1192,69.5544,69.7856
18.42,73.7184,70.788,70.9888
18.43,75.7848,69.9552,69.7856
18.44,77.4504,65.7912,66.176
18.45,74.952,71.6208,70.9888
18.46,60.7944,72.8864,73.3952
18.47,82.88,74.952,74.5984
18.48,63.2928,76.6176,77.0048
18.49,70.788,74.952,74.5984
18.5,73.2864,72.4536,72.192
18.51,76.6176,69.1224,69.7856
18.52,75.7848,69.9552,69.7856
18.53,76.6176,66.2232,66.176
18.54,67.8888,69.9552,69.7856
18.55,75.7848,73.2864,73.3952
18.56,77.4504,73.2864,73.3952
18.57,67.4568,78.2832,78.208
18.58,64.9584,73.7192,73.3952
18.59,63.2928,74.1192,74.5984
18.6,74.552,69.9552,69.7856
18.61,71.6208,69.9552,69.7856
18.62,74.952,65.7912,66.176
18.63,81.6144,69.9552,69.7856
18.64,73.2864,70.788,70.9888
18.65,70.788,74.952,74.5984
18.66,53.2992,77.0496,77.0048
18.67,82.8792,74.1192,74.5984
18.68,68.2896,74.1192,73.3952
18.69,65.7912,71.6208,72.192
18.7,65.7912,70.388,69.7856
18.71,69.9552,65.7912,66.176
18.72,80.3816,69.9552,69.7856
18.73,67.4568,71.6208,72.192
18.74,74.952,72.4536,72.192
18.75,64.9584,78.2832,78.208
18.76,74.952,73.2864,73.3952
18.77,67.4568,73.2864,73.3952
18.78,48.3024,74.5512,74.5984
18.79,77.0496,69.9552,69.7856
18.8,84.1128,66.624,66.176
18.81,65.7912,69.1224,69.7856
18.82,77.4504,71.6208,70.9888
18.83,68.2896,70.388,70.9888
18.84,77.8832,77.4504,77.0048
18.85,59.1288,73.2864,73.3952
18.86,71.6208,74.952,74.5984
18.87,77.4504,73.2864,73.3952
18.88,78.2832,71.6208,72.192
18.89,45.804,66.624,66.176
18.9,77.4504,69.5544,69.7856
18.91,67.8888,69.9552,69.7856
18.92,79.9488,69.9552,69.7856
